0	0.0
0.01	1.6625083187893352e-07
0.02	3.291932447746504e-07
0.03	4.888766168553715e-07
0.04	6.453496718128449e-07
0.05	7.986604860787949e-07
0.060000000000000005	9.488564974846625e-07
0.07	1.0959845124780543e-06
0.08	1.2400907148935048e-06
0.09	1.381220672835859e-06
0.09999999999999999	1.519419347006945e-06
0.10999999999999999	1.6547310981440688e-06
0.11999999999999998	1.7871996939033963e-06
0.12999999999999998	1.9168683175196932e-06
0.13999999999999999	2.043779573579485e-06
0.15	2.1679754967918186e-06
0.16	2.289497557761422e-06
0.17	2.4083866708712875e-06
0.18000000000000002	2.524683201166056e-06
0.19000000000000003	2.63842697090233e-06
0.20000000000000004	2.749657266543082e-06
0.21000000000000005	2.8584128455300117e-06
0.22000000000000006	2.964731942944887e-06
0.23000000000000007	3.068652278059858e-06
0.24000000000000007	3.1702110603326616e-06
0.25000000000000006	3.2694449965120498e-06
0.26000000000000006	3.3663902969660597e-06
0.2700000000000001	3.4610826811221074e-06
0.2800000000000001	3.553557384461392e-06
0.2900000000000001	3.6438491642920567e-06
0.3000000000000001	3.7319923057443916e-06
0.3100000000000001	3.818020627766039e-06
0.3200000000000001	3.90196748922822e-06
0.3300000000000001	3.983865794254804e-06
0.34000000000000014	4.063747998328537e-06
0.35000000000000014	4.141646114064201e-06
0.36000000000000015	4.217591716426661e-06
0.37000000000000016	4.291615948393002e-06
0.38000000000000017	4.363749526836713e-06
0.3900000000000002	4.434022747301647e-06
0.4000000000000002	4.502465489553131e-06
0.4100000000000002	4.56910722324011e-06
0.4200000000000002	4.633977012669099e-06
0.4300000000000002	4.697103521800194e-06
0.4400000000000002	4.758515020020226e-06
0.45000000000000023	4.818239386361611e-06
0.46000000000000024	4.876304115053465e-06
0.47000000000000025	4.932736320406583e-06
0.48000000000000026	4.987562741143314e-06
0.49000000000000027	5.040809745615604e-06
0.5000000000000002	5.0925033362458905e-06
0.5100000000000002	5.142669154856172e-06
0.5200000000000002	5.191332486331746e-06
0.5300000000000002	5.238518263728231e-06
0.5400000000000003	5.284251072934509e-06
0.5500000000000003	5.328555156558501e-06
0.5600000000000003	5.371454418701127e-06
0.5700000000000003	5.412972429286178e-06
0.5800000000000003	5.4531324282791616e-06
0.5900000000000003	5.49195732990615e-06
0.6000000000000003	5.529469726761604e-06
0.6100000000000003	5.565691894138247e-06
0.6200000000000003	5.600645793690795e-06
0.6300000000000003	5.634353078320942e-06
0.6400000000000003	5.66683509517496e-06
0.6500000000000004	5.698112890195617e-06
0.6600000000000004	5.728207211674885e-06
0.6700000000000004	5.757138514250748e-06
0.6800000000000004	5.78492696279298e-06
0.6900000000000004	5.811592435955859e-06
0.7000000000000004	5.837154529952926e-06
0.7100000000000004	5.861632562276231e-06
0.7200000000000004	5.885045575138026e-06
0.7300000000000004	5.90741233919001e-06
0.7400000000000004	5.928751356909512e-06
0.7500000000000004	5.9490808663187345e-06
0.7600000000000005	5.968418844093382e-06
0.7700000000000005	5.986783009115371e-06
0.7800000000000005	6.004190826025546e-06
0.7900000000000005	6.020659508054749e-06
0.8000000000000005	6.036206020743062e-06
0.8100000000000005	6.050847084937416e-06
0.8200000000000005	6.064599180011232e-06
0.8300000000000005	6.077478547195092e-06
0.8400000000000005	6.089501192241276e-06
0.8500000000000005	6.100682889087494e-06
0.8600000000000005	6.111039182410405e-06
0.8700000000000006	6.120585390789746e-06
0.8800000000000006	6.129336609761449e-06
0.8900000000000006	6.13730771464871e-06
0.9000000000000006	6.144513363448567e-06
0.9100000000000006	6.150967999662971e-06
0.9200000000000006	6.156685855185362e-06
0.9300000000000006	6.161680953076232e-06
0.9400000000000006	6.165967110227655e-06
0.9500000000000006	6.1695579400278255e-06
0.9600000000000006	6.172466855469683e-06
0.9700000000000006	6.174707071093799e-06
0.9800000000000006	6.176291606208029e-06
0.9900000000000007	6.177233287107953e-06
1.0000000000000007	6.177544749907948e-06
1.0100000000000007	6.177238442817146e-06
1.0200000000000007	6.176326628692941e-06
1.0300000000000007	6.174821387538998e-06
1.0400000000000007	6.1727346189477394e-06
1.0500000000000007	6.170078044487326e-06
1.0600000000000007	6.16686320981108e-06
1.0700000000000007	6.163101487599576e-06
1.0800000000000007	6.1588040791149545e-06
1.0900000000000007	6.153982017198523e-06
1.1000000000000008	6.148646167936089e-06
1.1100000000000008	6.142807233155967e-06
1.1200000000000008	6.136475752649417e-06
1.1300000000000008	6.129662106169054e-06
1.1400000000000008	6.122376515871331e-06
1.1500000000000008	6.114629047981879e-06
1.1600000000000008	6.106429615349018e-06
1.1700000000000008	6.097787979053582e-06
1.1800000000000008	6.088713750795893e-06
1.1900000000000008	6.0792163949496825e-06
1.2000000000000008	6.069305230060884e-06
1.2100000000000009	6.058989431290129e-06
1.2200000000000009	6.048278032244614e-06
1.2300000000000009	6.037179926754455e-06
1.2400000000000009	6.025703870704557e-06
1.2500000000000009	6.013858484144041e-06
1.260000000000001	6.001652253062595e-06
1.270000000000001	5.9890935310003e-06
1.280000000000001	5.976190541157056e-06
1.290000000000001	5.962951377780357e-06
1.300000000000001	5.949384008274716e-06
1.310000000000001	5.935496274700469e-06
1.320000000000001	5.9212958956611494e-06
1.330000000000001	5.90679046769127e-06
1.340000000000001	5.891987467254722e-06
1.350000000000001	5.87689425218807e-06
1.360000000000001	5.861518063365878e-06
1.370000000000001	5.845866026366053e-06
1.380000000000001	5.829945152802107e-06
1.390000000000001	5.8137623422938045e-06
1.400000000000001	5.79732438360514e-06
1.410000000000001	5.780637956420698e-06
1.420000000000001	5.763709632705671e-06
1.430000000000001	5.746545878260179e-06
1.440000000000001	5.729153054190306e-06
1.450000000000001	5.711537418268131e-06
1.460000000000001	5.693705126513793e-06
1.470000000000001	5.6756622343889784e-06
1.480000000000001	5.657414698323482e-06
1.490000000000001	5.638968377158493e-06
1.500000000000001	5.620329033284577e-06
1.5100000000000011	5.6015023341404735e-06
1.5200000000000011	5.582493853545367e-06
1.5300000000000011	5.563309072836864e-06
1.5400000000000011	5.543953382425304e-06
1.5500000000000012	5.5244320827374516e-06
1.5600000000000012	5.504750385743051e-06
1.5700000000000012	5.4849134160650515e-06
1.5800000000000012	5.464926212228605e-06
1.5900000000000012	5.444793727854558e-06
1.6000000000000012	5.424520832880697e-06
1.6100000000000012	5.404112314699727e-06
1.6200000000000012	5.383572879297249e-06
1.6300000000000012	5.362907152528518e-06
1.6400000000000012	5.342119681034374e-06
1.6500000000000012	5.321214933629026e-06
1.6600000000000013	5.300197302104959e-06
1.6700000000000013	5.279071102592958e-06
1.6800000000000013	5.257840576394779e-06
1.6900000000000013	5.236509891232144e-06
1.7000000000000013	5.21508314216268e-06
1.7100000000000013	5.19356435274565e-06
1.7200000000000013	5.171957475957889e-06
1.7300000000000013	5.150266395109737e-06
1.7400000000000013	5.128494925121796e-06
1.7500000000000013	5.106646813246574e-06
1.7600000000000013	5.084725740123197e-06
1.7700000000000014	5.062735320748857e-06
1.7800000000000014	5.040679105422496e-06
1.7900000000000014	5.018560580605236e-06
1.8000000000000014	4.996383169947327e-06
1.8100000000000014	4.974150235093067e-06
1.8200000000000014	4.95186507665224e-06
1.8300000000000014	4.929530935032789e-06
1.8400000000000014	4.90715099132899e-06
1.8500000000000014	4.884728368181879e-06
1.8600000000000014	4.86226613063967e-06
1.8700000000000014	4.839767286962671e-06
1.8800000000000014	4.817234789428193e-06
1.8900000000000015	4.7946715353019975e-06
1.9000000000000015	4.7720803674489165e-06
1.9100000000000015	4.7494640751655215e-06
1.9200000000000015	4.7268253950683015e-06
1.9300000000000015	4.704167011815308e-06
1.9400000000000015	4.681491558800044e-06
1.9500000000000015	4.6588016190118875e-06
1.9600000000000015	4.636099725646714e-06
1.9700000000000015	4.613388363050586e-06
1.9800000000000015	4.590669967219352e-06
1.9900000000000015	4.567946926603561e-06
2.0000000000000013	4.545221582830106e-06
2.010000000000001	4.522496231507134e-06
2.020000000000001	4.499773122612627e-06
2.0300000000000007	4.47705446143809e-06
2.0400000000000005	4.454342409171419e-06
2.0500000000000003	4.431639083535277e-06
2.06	4.408946559453231e-06
2.07	4.386266869688127e-06
2.0799999999999996	4.363602005494349e-06
